Description,country,commodity,fac_name,latitude,longitude,capacity,symbol,Company_Type,open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,exchange,date
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,72.25,73.19,71.0301,71.23,992657.0,72.577189506,70.435374072,70.6336003349,71.6450600056,992657.0,1.0,XNYS,2021-02-08
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,69.95,72.27,69.69,71.46,1379658.0,72.27,69.69,71.46,69.95,1379658.0,1.0,XNYS,2021-02-05
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,67.94,69.6,67.57,69.52,663144.0,69.6,67.57,69.52,67.94,663144.0,1.0,XNYS,2021-02-04
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,68.81,68.9,67.84,67.89,1142250.0,68.9,67.84,67.89,68.81,1142250.0,1.0,XNYS,2021-02-03
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,68.87,68.99,67.12,68.13,953390.0,68.99,67.12,68.13,68.87,953390.0,1.0,XNYS,2021-02-02
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,67.75,68.95,66.86,68.87,903814.0,68.95,66.86,68.87,67.75,903814.0,1.0,XNYS,2021-02-01
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,69.79,69.85,66.32,66.41,1201982.0,69.85,66.32,66.41,69.79,1201982.0,1.0,XNYS,2021-01-29
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,68.4,69.815,67.845,69.15,1060709.0,69.815,67.845,69.15,68.4,1060709.0,1.0,XNYS,2021-01-28
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,68.02,68.4,66.3169,67.4,1061362.0,68.4,66.3169,67.4,68.02,1061362.0,1.0,XNYS,2021-01-27
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,70.68,71.23,69.4,69.75,904879.0,71.23,69.4,69.75,70.68,904879.0,1.0,XNYS,2021-01-26
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,71.55,71.74,68.9,69.79,901650.0,71.74,68.9,69.79,71.55,901650.0,1.0,XNYS,2021-01-25
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,69.12,71.29,68.43,71.02,660204.0,71.29,68.43,71.02,69.12,660204.0,1.0,XNYS,2021-01-22
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,70.2,70.78,69.65,70.41,490951.0,70.78,69.65,70.41,70.2,490951.0,1.0,XNYS,2021-01-21
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,72.0,72.0,70.07,70.27,743666.0,72.0,70.07,70.27,72.0,743666.0,1.0,XNYS,2021-01-20
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,70.24,71.64,70.04,70.9,1033409.0,71.64,70.04,70.9,70.24,1033409.0,1.0,XNYS,2021-01-19
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,69.66,70.57,68.78,69.11,643031.0,70.57,68.78,69.11,69.66,643031.0,1.0,XNYS,2021-01-15
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,70.24,71.69,68.8,71.0,758225.0,71.69,68.8,71.0,70.24,758225.0,1.0,XNYS,2021-01-14
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,71.79,71.79,70.08,70.24,541657.0,71.79,70.08,70.24,71.79,541657.0,1.0,XNYS,2021-01-13
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,71.0,71.98,70.05,71.81,912082.0,71.98,70.05,71.81,71.0,912082.0,1.0,XNYS,2021-01-12
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,69.18,71.33,68.58,70.66,904176.0,71.33,68.58,70.66,69.18,904176.0,1.0,XNYS,2021-01-11
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,71.09,71.46,69.95,71.44,888346.0,71.46,69.95,71.44,71.09,888346.0,1.0,XNYS,2021-01-08
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,70.0,71.35,69.755,71.18,1232629.0,71.35,69.755,71.18,70.0,1232629.0,1.0,XNYS,2021-01-07
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,68.57,69.7,68.12,68.95,1074708.0,69.7,68.12,68.95,68.57,1074708.0,1.0,XNYS,2021-01-06
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,66.95,68.22,66.85,68.16,1049831.0,68.22,66.85,68.16,66.95,1049831.0,1.0,XNYS,2021-01-05
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,67.38,68.5,66.85,67.27,1482361.0,68.5,66.85,67.27,67.38,1482361.0,1.0,XNYS,2021-01-04
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,65.9,65.9,64.762,65.12,491314.0,65.9,64.762,65.12,65.9,491314.0,1.0,XNYS,2020-12-31
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,64.27,65.88,64.27,65.82,738630.0,65.88,64.27,65.82,64.27,738630.0,1.0,XNYS,2020-12-30
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,63.68,64.5,63.1954,64.27,516529.0,64.5,63.1954,64.27,63.68,516529.0,1.0,XNYS,2020-12-29
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,65.0,65.18,63.2414,63.53,410652.0,65.18,63.2414,63.53,65.0,410652.0,1.0,XNYS,2020-12-28
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,64.74,64.98,64.02,64.1,365208.0,64.98,64.02,64.1,64.74,365208.0,1.0,XNYS,2020-12-24
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,63.43,64.46,63.395,64.41,1081155.0,64.46,63.395,64.41,63.43,1081155.0,1.0,XNYS,2020-12-23
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,63.6,63.66,62.46,63.1,820313.0,63.66,62.46,63.1,63.6,820313.0,1.0,XNYS,2020-12-22
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,61.44,63.835,61.0097,63.79,775796.0,63.835,61.0097,63.79,61.44,775796.0,1.0,XNYS,2020-12-21
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,62.97,63.41,62.27,62.75,1127504.0,63.41,62.27,62.75,62.97,1127504.0,1.0,XNYS,2020-12-18
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,62.56,63.6,62.5,62.91,1082985.0,63.6,62.5,62.91,62.56,1082985.0,1.0,XNYS,2020-12-17
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,61.01,62.8755,60.7,61.77,1026324.0,62.8755,60.7,61.77,61.01,1026324.0,1.0,XNYS,2020-12-16
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,60.48,60.58,60.0,60.53,550770.0,60.58,60.0,60.53,60.48,550770.0,1.0,XNYS,2020-12-15
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,60.15,60.27,58.7,59.23,669800.0,60.27,58.7,59.23,60.15,669800.0,1.0,XNYS,2020-12-14
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,58.74,59.87,58.71,59.76,536667.0,59.87,58.71,59.76,58.74,536667.0,1.0,XNYS,2020-12-11
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,59.22,59.89,58.88,59.17,1050368.0,59.89,58.88,59.17,59.22,1050368.0,1.0,XNYS,2020-12-10
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,60.55,60.79,58.66,59.48,1030998.0,60.79,58.66,59.48,60.55,1030998.0,1.0,XNYS,2020-12-09
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,58.9,60.74,58.9,60.31,1033884.0,60.74,58.9,60.31,58.9,1033884.0,1.0,XNYS,2020-12-08
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,60.69,60.83,58.94,59.26,793950.0,60.83,58.94,59.26,60.69,793950.0,1.0,XNYS,2020-12-07
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,60.72,61.34,60.69,61.02,877646.0,61.34,60.69,61.02,60.72,877646.0,1.0,XNYS,2020-12-04
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,60.71,61.19,60.084,60.31,1061334.0,61.19,60.084,60.31,60.71,1061334.0,1.0,XNYS,2020-12-03
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,60.2,60.74,59.64,60.2,1181309.0,60.74,59.64,60.2,60.2,1181309.0,1.0,XNYS,2020-12-02
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,60.5,60.98,59.785,60.15,1021708.0,60.98,59.785,60.15,60.5,1021708.0,1.0,XNYS,2020-12-01
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,60.63,61.19,59.35,59.37,1780827.0,61.19,59.35,59.37,60.63,1780827.0,1.0,XNYS,2020-11-30
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,60.55,61.28,60.38,60.85,494551.0,61.28,60.38,60.85,60.55,494551.0,1.0,XNYS,2020-11-27
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,59.3,60.2,58.66,59.98,678633.0,60.2,58.66,59.98,59.3,678633.0,1.0,XNYS,2020-11-25
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,58.81,59.99,58.71,59.51,1121857.0,59.99,58.71,59.51,58.81,1121857.0,1.0,XNYS,2020-11-24
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,57.63,58.32,57.4699,58.15,865481.0,58.32,57.4699,58.15,57.63,865481.0,1.0,XNYS,2020-11-23
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,56.69,57.45,56.51,56.83,1232120.0,57.45,56.51,56.83,56.69,1232120.0,1.0,XNYS,2020-11-20
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,55.62,56.21,54.91,56.05,444152.0,56.21,54.91,56.05,55.62,444152.0,1.0,XNYS,2020-11-19
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,56.38,56.64,55.32,55.87,608922.0,56.64,55.32,55.87,56.38,608922.0,1.0,XNYS,2020-11-18
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,55.54,56.48,55.035,56.09,1464067.0,56.48,55.035,56.09,55.54,1464067.0,1.0,XNYS,2020-11-17
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,55.29,55.99,55.05,55.54,681649.0,55.99,55.05,55.54,55.29,681649.0,1.0,XNYS,2020-11-16
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,54.13,54.45,53.87,54.39,994499.0,54.45,53.87,54.39,54.13,994499.0,1.0,XNYS,2020-11-13
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,54.41,55.32,53.29,53.58,1006163.0,55.32,53.29,53.58,54.41,1006163.0,1.0,XNYS,2020-11-12
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,54.2,54.42,53.73,54.14,695730.0,54.42,53.73,54.14,54.2,695730.0,1.0,XNYS,2020-11-11
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,54.43,54.86,53.51,54.16,894905.0,54.86,53.51,54.16,54.43,894905.0,1.0,XNYS,2020-11-10
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,56.13,56.98,54.64,54.66,1331250.0,56.98,54.64,54.66,56.13,1331250.0,1.0,XNYS,2020-11-09
"Southern Peru Copper Corp. (SPCC) (Grupo Mexico, S.A. de C.V.: 54.2%, Marmon Corp.: 14.2%, Phelps Dodge Overseas Capital Corp.: 14%, others: 17.6%)",Peru,Copper,"Refinery at Ilo, Moquegua Department",-17.639,-71.338,330,SCCO,Public,54.89,55.34,54.51,55.13,584644.0,55.34,54.51,55.13,54.89,584644.0,1.0,XNYS,2020-11-06
